model,featureset,context_rows,information_set,n,mae,rmse,mbe,nmae,nrmse,nmbe,normaliser,daylight_only,skill,nmae_mean,nmae_std,nrmse_mean,nrmse_std,nmbe_mean,nmbe_std,mae_mean,mae_std,rmse_mean,rmse_std,mbe_mean,mbe_std,n_folds,nmae_sd_seed,nrmse_sd_seed,nmbe_sd_seed,mae_sd_seed,rmse_sd_seed,mbe_sd_seed
R2_clearsky_persistence,-,0,history_only,11871,4101.950025788858,5703.361277969521,-987.8053885784321,0.11161851470050856,0.1549644010650854,-0.02693476208504741,cap_roll,True,-0.1884709174280199,0.10781597655387541,0.023489958485882062,0.14783072364098002,0.030748456885999465,-0.02584959289377138,0.015752211139573074,3962.88196859265,892.0723046657346,5430.312528765193,1161.78774238885,-946.0593258723685,572.904409958249,12,,,,,,
